id,true_corr,pred_corr,loss
kryujjkd,0.46303606,0.6145557,0.15151966
sybjnwov,0.047610115,0.23559862,0.1879885
foyseivu,-0.26051438,-0.37614363,0.115629256
bjaodrdw,-0.14993168,0.019258104,0.16918978
ewchcaye,0.14987555,-0.05848597,0.20836152
syglncud,-0.04018876,0.062318273,0.10250703
rbtfyovg,-0.8251692,-0.72053903,0.10463017
nxfcqcjs,-0.20028201,0.017826818,0.21810883
ccgnrvog,-0.23238944,-0.102213904,0.13017553
fikdbvds,0.6844684,0.57815075,0.10631764
fsgibtun,0.37136635,0.14946225,0.2219041
edgqkfwm,-0.67739487,-0.4664335,0.21096137
emqousex,-0.008759033,0.1331619,0.14192094
jqgmnngd,0.0746852,0.2151429,0.1404577
svhotdqb,-0.3976337,-0.20108777,0.19654593
roxahook,0.48436898,0.35819972,0.12616926
fodwviha,0.5176859,0.6352703,0.11758441
hshatvhq,0.16884544,0.27646482,0.107619375
mqoqsvqd,0.9165912,1.0426711,0.12607986
tizyypnr,0.6462199,0.5273002,0.11891973
nwqledkv,-0.8239877,-0.6533175,0.17067021
ocpqcbfd,-0.22209024,0.09518152,0.31727177
gwtirlph,-0.38757977,-0.2678242,0.119755566
rqpucuub,0.53796077,0.6564323,0.1184715
parzfpas,-0.43525016,-0.5759705,0.14072031
ebihsogu,-0.3432391,-0.21410912,0.12912998
nfwatdsn,-0.56575954,-0.39136174,0.1743978
osachfdb,0.11493794,-0.09335247,0.2082904
otoufrxe,0.056951232,0.18430763,0.12735641
hieupkbg,-0.26646793,-0.14724109,0.11922684
pfrgqnis,0.6851481,0.49731556,0.18783256
ehdqotny,-0.07167768,0.04710584,0.11878352
nwigmeeq,0.6662207,0.5286317,0.13758904
jdtovqds,-0.3230977,-0.44134715,0.118249446
pbaiaswc,-0.11005768,-0.22343183,0.113374144
cbbagswd,0.35954785,0.47384593,0.114298075
knuefixv,-0.36505318,-0.22614998,0.1389032
omtpirip,-0.6106857,-0.5098575,0.10082823
hwfecvoe,-0.7632315,-0.64304155,0.120189965
pbeiclfj,0.14860715,0.30034626,0.1517391
qpulpydr,-0.53443766,-0.3779253,0.15651235
ncljgwpy,0.09246518,0.20594123,0.11347605
dwvtakqg,-0.8959858,-0.7595276,0.13645816
bcvoxwgf,0.22267465,0.10993328,0.11274137
tnecwurj,-0.7080558,-0.6064934,0.10156238
hdzpqyzt,0.44007885,0.5452291,0.10515022
rsbgimhz,-0.06880621,-0.20426473,0.13545853
ovqrqeyr,0.6167464,0.49176183,0.12498459
qrbytfez,-0.24755622,-0.36002454,0.11246832
iqpzufvo,-0.6995327,-0.49699283,0.20253986
nejsfdpi,-0.21987237,-0.08504889,0.13482347
ctannfoy,-0.59423083,-0.43897644,0.1552544
qujqcpiq,-0.19531205,-0.29597464,0.10066259
gzxriino,-0.5044056,-0.33034703,0.17405859
fdykpuqa,-0.15490323,-0.31807703,0.1631738
mwktlwjd,-0.1443847,-0.25406608,0.10968138
omjictdm,-0.40875924,-0.26655418,0.14220506
fscgdqpm,0.78206116,0.58016336,0.2018978
svqdjxnw,-0.9369517,-0.68853885,0.24841285
jncqrcdq,-0.0009266238,0.10528489,0.10621151
ilqkieht,-0.6036208,-0.33862525,0.26499557
iyufvceq,-0.48838636,-0.36528054,0.123105824
plyvjvta,0.2858415,0.09587502,0.18996647
bijyhxxm,0.57186824,0.3306901,0.24117815
pwxnubct,0.68928087,0.55640954,0.13287133
rrwfdjck,-0.5671521,-0.3994225,0.16772959
bdhkjsqt,-0.03656944,0.17559528,0.21216473
kagqnucd,0.64828354,0.41493946,0.23334408
mmzwdtix,0.05699939,0.27672234,0.21972296
nhlkgwax,-0.42541733,-0.27647486,0.14894247
dftvmzyi,-0.7866484,-0.6470131,0.13963526
sufahvor,0.4874924,0.37933654,0.10815588
fvgbzsdr,-0.048351068,-0.16979438,0.12144332
qidxksod,0.67788196,0.48171028,0.19617167
rhmcjuud,-0.93625957,-0.71651727,0.2197423
pjgfsqtb,0.58674985,0.42654,0.16020986
mmzraetq,-0.5902512,-0.4688299,0.12142131
svrcrcqp,0.09095892,0.19594032,0.10498139
atbdojev,-0.07471532,0.15067571,0.22539103
ebmnkmfu,-0.34417298,-0.45180777,0.10763478
sjtovexz,0.23533435,0.35223496,0.11690061
jjwmawji,0.18260509,0.0630601,0.11954499
rsggvayt,0.013105724,0.15404457,0.14093885
aeekmdin,-0.84041107,-0.69346493,0.14694613
nzmklvuq,-0.005250133,0.13508463,0.14033476
kztenyud,0.030513095,0.13140154,0.100888446
gugyuxpu,0.042105634,0.1997624,0.15765677
esqmdqfd,0.096908905,0.20485055,0.10794165
cccodyrl,-0.5601286,-0.42459545,0.13553318
euwakwou,0.374926,0.20327342,0.17165259
npvppfpi,-0.34047455,-0.21014458,0.13032997
hdmqoifo,-0.38323212,-0.19569314,0.18753898
agftphtu,0.5591971,0.66607285,0.10687572
amczkkbw,0.8254959,0.72444785,0.10104805
cjhmmjzs,-0.6185029,-0.42305806,0.19544485
cxauqvno,-0.19660209,-0.31326863,0.11666654
kfwrvnmh,0.5748179,0.41311556,0.16170233
fovizujl,0.23708048,0.37875125,0.14167076
tmrkrcvj,0.8134823,0.68558055,0.12790173
rizqvlxv,-0.57560754,-0.45752993,0.118077606
nvgnoneq,-0.20212004,-0.05723048,0.14488956
njxiecsp,-0.24734226,-0.35709926,0.109757006
thqjlymw,-0.43194413,-0.17366105,0.25828308
lbcjhpsf,-0.30041125,-0.19503325,0.105378
aqjngcmp,0.001563776,0.11146905,0.10990528
kloqrrvv,-0.06705241,0.0845555,0.1516079
qtknorpq,0.021673081,-0.08529171,0.1069648
ezxvzwes,0.13480252,0.25421187,0.11940935
kojembdq,-0.77015585,-0.6411913,0.12896454
bvtnjgrr,-0.083279036,0.097741015,0.18102005
aknggxsi,-0.800431,-0.6869842,0.11344683
szebszur,0.22172774,0.33547238,0.11374463
ibvpbbjd,-0.41778925,-0.26131728,0.15647197
cuywbcsz,-0.036423713,-0.13979208,0.10336837
lsdndlxv,0.043057118,0.14967853,0.106621414
equhigwf,-0.9305797,-0.8275443,0.10303545
qllqwzbm,0.5328518,0.63524234,0.10239053
pwxvqokn,0.17485094,0.33506656,0.16021562
ejdvzunf,-0.7248598,-0.6116437,0.1132161
jnghkqsk,-0.2451786,-0.112929516,0.13224909
cjjtvcma,0.040732343,0.15587679,0.11514445
epuvyrfc,0.46321476,0.35043153,0.11278322
jujjeilf,0.56431675,0.4469469,0.11736986
rvlaetlc,0.115276344,0.2567983,0.14152196
slmdphxw,0.04349197,0.16201898,0.11852701
nqwfsnej,0.3057777,0.514668,0.20889029
buejeueh,0.31323153,0.21058398,0.10264754
eibnlgvm,0.5178708,0.3936281,0.12424269
enjkxqxv,-0.747173,-0.64289343,0.10427958
bnujbzod,0.6443956,0.505467,0.13892859
fdsxadcf,0.5524415,0.40110853,0.15133294
ijpvcdlh,-0.23783647,-0.3461246,0.108288124
jzmtwpni,0.71804243,0.607251,0.110791445
dwjyxuhi,-0.24558492,-0.11559451,0.1299904
ewmwxiag,0.053666607,-0.11262598,0.16629258
lwdjnsjn,-0.27483177,-0.38314745,0.10831568
grlnheyz,-0.74252677,-0.59670734,0.14581943
lxwbmhgr,-0.18003803,0.037587382,0.21762541
cuhjxrup,0.83283204,0.6401302,0.19270182
mgjuzzlr,-0.5195704,-0.40218744,0.11738297
tnkgwpwc,0.029181655,0.21060154,0.18141988
fsqetthn,-0.14676563,0.22195801,0.36872363
qdjblcdb,-0.5800579,-0.4496691,0.13038883
mytmpeok,0.1770524,0.2797035,0.102651104
jlwbjgea,-0.38354227,-0.23180419,0.15173808
tetdyqjl,-0.07688894,0.024951331,0.10184027
lsczgbgf,-0.024470028,0.11524352,0.13971354
flfsfifo,-0.49649203,-0.21156022,0.2849318
agpahred,-0.35885647,-0.24910623,0.10975024
hwacpmlp,0.28361556,0.43669602,0.15308046
hxynkuoi,-0.2985024,-0.07905824,0.21944416
ghbitjol,0.010236603,-0.08990499,0.10014159
sfnglila,0.27891478,0.13601628,0.1428985
gpktknlu,-0.10341176,0.03388395,0.13729571
ahxrgkwn,0.37793368,0.48604187,0.10810819
pbspcuzu,0.82710767,0.70986813,0.117239535
chksqqgl,0.51097095,0.41060105,0.1003699
odheydln,-0.80684114,-0.9207838,0.11394268
ebculfza,-0.23297188,-0.053758346,0.17921352
bkfpptyq,0.7276924,0.6235212,0.10417122
irlkkzln,0.48074824,0.3539056,0.12684265
grbaghng,-0.73060465,-0.58616436,0.1444403
ogmceetq,-0.14102098,-0.028368205,0.11265278
tfvehkgf,-0.038222462,0.1056608,0.14388326
jkitvqqu,-0.56298214,-0.45226422,0.11071792
hrciippr,0.054749314,-0.10510776,0.15985708
mnphjnmg,-0.8429062,-0.6929855,0.1499207
ggfkhdpu,-0.13839594,-0.014795445,0.12360049
ffbfsdgv,0.8637713,0.762231,0.10154033
meirczan,0.28450754,0.4107582,0.12625065
goctqkza,-0.00087512267,0.13283405,0.13370916
evwdnuwz,-0.46402982,-0.3581381,0.105891705
ehibqemr,-0.21929799,-0.10981592,0.10948207
oougsbwl,0.6954633,0.59012455,0.10533875
gzkoeatt,-0.3087993,-0.15225425,0.15654504
qqxaoqjl,0.12447497,0.0047740564,0.119700916
munqmuzz,0.7357438,0.8366468,0.100902975
odicgkze,-0.57080406,-0.4189296,0.15187445
knilbuyn,0.48680103,0.58975065,0.10294962
oyxxbohm,-0.29626963,-0.39856318,0.10229355
emzrplxr,0.1334773,-0.065149665,0.19862697
qpyzynpx,0.33967137,0.47557303,0.13590166
hgxfbufl,0.96210456,0.76538587,0.1967187
djqayume,-0.21502611,-0.084371336,0.13065478
ofcowzab,0.23215927,0.3473901,0.11523081
kymtqrzx,-0.13957696,0.16042268,0.29999965
orvvruqu,0.62107027,0.47709545,0.14397481
grcphzsp,-0.018974679,-0.12197845,0.10300377
qosoepaj,-0.44680643,-0.3045373,0.14226913
jwwlfohf,-0.12409909,-0.22426805,0.10016896
ikvkoudn,-0.42210478,-0.28493714,0.13716763
hqnmwvxs,0.6358154,0.74800706,0.11219168
gwbjxlly,-0.48799562,-0.2985771,0.18941852
nwhkgxnt,-0.538812,-0.3551772,0.18363479
qbisiije,-0.34908846,-0.19822568,0.15086278
edadzjap,0.90352374,0.7669291,0.13659465
cdckqnjb,0.33981806,0.47639778,0.13657972
ezcftpvf,0.20042287,0.07803617,0.1223867
llklzxog,0.60670435,0.47695306,0.1297513
pjuxbhvs,0.34224176,0.20336166,0.1388801
nvisraqt,0.09889664,0.23704427,0.13814764
jphcigov,-0.3458241,-0.44977456,0.10395047
qfijxdkw,-0.893639,-0.65662265,0.23701638
crtzaiod,0.2227972,0.38099083,0.15819363
qqtadwjd,-0.6304224,-0.5280844,0.102338016
eqhpaqxq,-0.34346437,-0.22173223,0.121732146
mmjbskhx,0.07446221,0.18600944,0.111547224
swjrkded,-0.30956858,-0.1686542,0.14091438
pbjgmawb,-0.8265374,-0.6710489,0.15548849
ducywvld,-0.020794662,0.11669379,0.13748845
rgthqppt,0.9282332,0.78152406,0.14670914
nurozdxl,0.45371267,0.5645461,0.110833436
plxupdmm,0.7281645,0.62654936,0.10161513
qpnajafa,-0.6650194,-0.54222786,0.12279153
rwyqvdkb,0.10059507,0.20244402,0.101848945
prjassad,0.61236924,0.4936259,0.11874333
mkolguyg,-0.6576493,-0.34470516,0.3129441
tegmhqfs,-0.4295428,-0.29788685,0.13165596
relfjxxe,-0.50872433,-0.40512937,0.10359496
bemdqtqk,0.22153117,0.33015177,0.1086206
lxbcgghi,0.30423874,0.15425214,0.1499866
iicnnnsl,0.24137788,0.39391634,0.15253846
jwqwyehp,0.5953953,0.4760255,0.119369835
lpucrjcc,0.011044953,0.11308525,0.10204029
kufvslzp,-0.12415358,-0.2521815,0.12802792
fotawjed,-0.38403746,-0.28131694,0.10272053
mvaeuwvi,0.038707916,-0.0652079,0.10391581
hxnmazvp,-0.56088203,-0.44960997,0.11127207
gumcskrt,0.024025142,0.13623968,0.112214535
heehgozs,0.7566934,0.8598261,0.103132665
obdpggdb,-0.1523856,-0.31804898,0.16566338
hfbimipe,-0.6759504,-0.5700565,0.10589391
quhhyupm,-0.50453544,-0.3183427,0.18619275
nroqwaqe,-0.9107083,-0.80970293,0.101005375
lwgpepwr,-0.57365793,-0.39685568,0.17680225
ezbqnlvp,0.40347365,0.5197238,0.11625013
bgcjfjxe,-0.45929,-0.5608192,0.10152921
fpjsprfp,0.3525736,0.45846882,0.10589522
leuqgyxe,-0.46651852,-0.31746054,0.14905798
chwvxcmu,-0.17512397,-0.30274904,0.12762506
bwjpgsgx,0.040588118,0.15577587,0.11518776
gvtqeydw,-0.00047547516,0.11750712,0.117982596
syeisale,0.48805687,0.32451764,0.16353923
heaosllc,-0.3189455,-0.42888406,0.10993856
eyfprkwe,0.47616106,0.367685,0.10847607
dxdfrvwu,-0.36277553,-0.08427093,0.2785046
ffwbmzoi,0.4186966,0.5592806,0.14058396
btrknejk,0.2979999,0.5202749,0.22227499
hovmhvub,0.5438576,0.4079664,0.13589117
rttrblgi,0.10737656,0.21569145,0.10831489
qbddtsfz,0.08030863,0.23775646,0.15744783
ifcakkrl,0.017305916,0.15451589,0.13720998
pnhijclr,0.7238427,0.60546356,0.118379116
bsyhutxv,0.60632473,0.36472026,0.24160448
jkvhwrqp,-0.43040785,-0.2947385,0.13566935
kpotqfta,0.15666611,0.25701472,0.10034861
hjkogane,-0.08955925,-0.22123817,0.13167891
cwgvbgvi,-0.2692576,-0.40762076,0.13836315
hjgjgudf,-0.4053397,-0.30137092,0.10396877
clijkvng,-0.05111111,0.123350956,0.17446207
paywkwbr,-0.09837901,0.0043363795,0.10271539
kqanotem,-0.5320895,-0.43009564,0.10199383
ciwybnes,0.065343924,0.2409474,0.17560348
jfmadvgy,0.19475313,-0.06393431,0.25868744
tmrejueh,-0.76373506,-0.6553095,0.10842556
hthonjwz,-0.44140768,-0.28217605,0.15923163
ksaajkdb,-0.085607596,0.06020122,0.14580882
bbtrwpix,-0.59159696,-0.4592027,0.13239425
ikfcwuhj,-0.042454023,-0.15261862,0.1101646
setychqn,0.030328074,-0.092119716,0.12244779
iezrilns,-0.2754653,-0.14414126,0.13132405
bdjcslqs,-0.46232668,-0.31319568,0.149131
esdbscde,-0.17787327,-0.06899326,0.108880006
qolpiprm,-0.5083421,-0.40516916,0.10317293
gpahvuqm,-0.21612054,-0.021609671,0.19451088
ktfmcdon,0.11644605,-0.0051680207,0.12161407
jtncomlo,0.76021117,0.6186335,0.14157766
sgxpsrzd,-0.42937428,-0.32183796,0.107536316
ppoqqhku,-0.17458805,-0.288402,0.11381394
jzbpfpxt,-0.54149675,-0.29370192,0.24779484
jmehomig,0.64549744,0.48420814,0.1612893
jswmwdmf,0.89683115,0.78118557,0.11564559
mbckotda,-0.7129698,-0.5803498,0.13261998
lzwkkequ,0.63725245,0.5190972,0.11815524
qajteuqu,0.09222941,0.23376366,0.14153425
axamgmvi,0.18871173,0.08532154,0.103390194
dwlocbou,0.5490378,0.4182323,0.13080552
kmxmjbxx,0.6942847,0.494895,0.19938967
gtyfktcr,0.49962667,0.3842566,0.115370065
iikpwggb,-0.113262594,-0.22351924,0.11025664
mdoqdhfj,0.67629665,0.5582701,0.118026555
rwxhpomr,-0.59580153,-0.34505716,0.25074437
eyukijir,-0.76719004,-0.65271276,0.11447728
dadzqwiz,0.23056395,0.10739761,0.123166345
myyzasty,-0.15164451,-0.25213364,0.100489125
ipeoochq,-0.24799278,-0.07835728,0.1696355
amcvjyly,-0.73959875,-0.607168,0.13243073
fkdzxqis,-0.09718817,0.11484673,0.2120349
osingpok,-0.24454056,-0.37115195,0.1266114
drsfoyue,0.39088997,0.26084864,0.13004133
dgdqkmho,-0.8705234,-0.7270797,0.1434437
rhgmkiwc,0.027288157,0.15526226,0.12797411
idplzrmi,-0.19291785,-0.06532016,0.12759769
irxwsviv,-0.49721152,-0.37959877,0.11761275
bokagacy,0.08907193,0.2465334,0.15746146
dfwscfdu,0.054593034,-0.056867227,0.11146026
duvqtrdv,-0.5854748,-0.43275008,0.15272471
mgbufcjl,0.01674927,0.13415605,0.11740678
bujdidfp,0.9482223,0.7758169,0.17240536
ajoehrcf,0.4225026,0.53210473,0.10960212
dezxtivf,-0.08631793,-0.24872494,0.16240701
ocatyuqc,0.2334072,0.08403414,0.14937305
oelpkzkd,0.17865449,0.31180638,0.13315189
nbiiewbd,0.76519376,0.6020362,0.16315758
opjrrhtl,-0.4068502,-0.27304474,0.13380545
rvxjgrid,0.19779314,0.30700287,0.10920973
mmtshjfd,-0.4385826,-0.19289419,0.24568841
jhegpema,-0.5702937,-0.45383742,0.1164563
mxzsonca,-0.15106022,-0.29435188,0.14329165
svxiwvrx,-0.45153046,-0.33223462,0.119295835
lxmuflng,0.39703074,0.5295759,0.13254514
czxeyswo,0.22292425,0.12211811,0.10080614
osqzsfsw,-0.11017682,-0.23696035,0.12678353
gtvuuwal,0.28977716,0.412991,0.12321383
ciohfswj,0.14648876,0.2723812,0.12589243
jldengbr,-0.5751245,-0.42292106,0.15220344
sokkshpk,-0.013267233,0.11534057,0.1286078
cssqmdgm,0.71881455,0.5923049,0.12650967
kotuhanr,-0.64576626,-0.42188096,0.2238853
ozvyafdb,-0.08162109,-0.18567297,0.10405188
pmyopimu,0.056954686,0.15864912,0.101694435
omlgiqac,0.29835114,0.1621818,0.13616934
cbsdnsiq,0.15616995,0.024328515,0.13184144
osiakhen,-0.7315425,-0.6200127,0.11152983
djwrgdik,-0.14609538,0.084194876,0.23029026
kxuzeqwm,-0.8350664,-0.6792012,0.15586519
dohdowxl,0.18855624,0.299616,0.11105977
ibehoahv,-0.83932996,-0.71114784,0.12818211
tixfrwuf,0.9223167,0.74628997,0.1760267
kmvjirqk,0.58560246,0.41515028,0.17045218
sklwqvcp,0.45539337,0.6101807,0.1547873
nhemntti,0.7536109,0.627997,0.12561393
owschlbu,-0.11322597,0.08762615,0.20085213
edqwuwhj,-0.25534272,-0.117204495,0.13813823
pslkjfmg,-0.22319938,-0.33868837,0.11548899
hqwchaes,-0.3393238,-0.2118034,0.12752038
rwhgjixn,0.72390693,0.54220974,0.18169719
scymthqk,-0.060163222,0.09738835,0.15755157
rjtaossu,-0.119629994,-0.22033557,0.10070558
jlqfvfmd,-0.45111373,-0.1956362,0.25547755
qiajexbn,-0.07425729,0.065528385,0.13978568
qtuekuwt,-0.40861362,-0.51386446,0.105250835
ssoqjpoh,-0.0907452,-0.22738063,0.13663542
atzkatni,-0.14716649,-0.29333213,0.14616564
jsvnlkae,-0.37724736,-0.25464678,0.122600585
qhypkvkg,0.63726157,0.7437043,0.10644275
aazhnujz,-0.4825087,-0.382196,0.10031268
kmuadula,-0.7692387,-0.89898556,0.12974685
qpbawdkq,0.6613291,0.5505733,0.1107558
qbmwqthf,-0.5245953,-0.38346782,0.1411275
ewbnbkgu,0.09549407,0.2167005,0.121206425
qqxtkulk,0.049293257,0.1524603,0.10316705
saqgdfsf,0.22743043,0.3300537,0.102623254
jvfcvuzr,-0.12262455,-0.24590084,0.12327629
gxjqcrkx,-0.77678394,-0.6311256,0.14565831
hedctczv,-0.20909335,-0.361671,0.15257765
jwjevmhj,-0.30228338,-0.12438462,0.17789876
bdbthcbe,0.009942556,0.12906125,0.1191187
agqmdslk,-0.25881985,-0.13354307,0.12527677
mleupywy,0.1300201,0.23088762,0.100867525
mbxkrpvi,-0.29882362,-0.41356102,0.11473739
sgfuosqu,-0.38399774,-0.21662948,0.16736826
gbaaabwr,-0.42832944,-0.23277915,0.1955503
dghrfmhw,-0.048541475,-0.20567012,0.15712865
cpcnpmnw,0.008103442,0.2131002,0.20499675
lszieycy,-0.046544105,0.16703519,0.2135793
shdvpjhw,0.4669736,0.29376137,0.17321223
djoamhcc,0.03567625,-0.07344892,0.10912517
dfvfdxsv,-0.24871889,-0.35392067,0.10520178
dqzwyurr,-0.3672516,-0.22691202,0.14033958
ivuotoxd,-0.114069745,-0.008174665,0.10589508
lgtmotao,-0.015111919,-0.18212268,0.16701075
ohmfvxac,-0.3540724,-0.19134894,0.16272345
ecetykat,0.3174306,0.44006363,0.12263304
pywpeoqh,-0.18283673,-0.35442087,0.17158414
aazgpxvf,0.34394017,0.458864,0.114923835
icivtgrs,-0.068175904,0.06876903,0.13694493
hgirosab,0.63852197,0.4984487,0.14007327
aziijiru,0.56665695,0.41384926,0.15280768
krxkuhaf,0.5255032,0.41220906,0.113294154
hntnjibs,0.0411786,0.14536971,0.10419111
eywzyomw,-0.3168919,-0.1557233,0.1611686
ixcpdgue,-0.23181807,-0.08621091,0.14560716
ogwxzgli,-0.4876443,-0.30271935,0.18492496
ebvcuwim,-0.096797705,-0.20197205,0.10517435
ibvabzvd,0.588401,0.47816774,0.11023328
dvsibhpd,-0.81660235,-0.6835728,0.13302952
pjwugkrd,0.19952919,0.32623246,0.12670328
opprqndy,0.31352943,0.15813068,0.15539876
bqlonpwh,-0.44086787,-0.29126483,0.14960304
fohhjnkd,-0.8050944,-0.62391967,0.18117476
fodemski,0.110899456,0.0020234212,0.108876035
exqqeknb,-0.69251686,-0.49993464,0.19258222
eecqedpm,-0.5708462,-0.44969,0.121156186
rzgaorcr,0.7060421,0.60521245,0.10082966
jbozdely,-0.08405976,0.086440556,0.17050031
fbseoymf,-0.26022094,-0.091788486,0.16843246
lmtxdozx,-0.6961476,-0.5939664,0.102181196
mpxuquzz,0.62845033,0.52198213,0.1064682
fsjrsvyi,0.610961,0.7203224,0.10936135
ofrsvgjs,-0.06868067,-0.18788962,0.119208954
rvohcedl,-0.7684279,-0.62374026,0.14468765
haqelbnt,0.55859864,0.37497354,0.1836251
opxnnskp,-0.07391882,-0.18254095,0.108622134
sjpknjcc,-0.73462903,-0.5802221,0.15440696
ocqmwgsa,0.04100742,0.15849641,0.117488995
npbzcqdg,0.8117922,0.67559,0.13620222
qilxazyq,0.47514704,0.5752738,0.10012677
awkiylrh,0.3857997,0.2416833,0.1441164
khavblqw,0.047035877,-0.11615742,0.1631933
ceptwrju,0.28281078,0.17050502,0.11230576
dkbcuqfi,-0.27120775,-0.3757365,0.104528755
iajjnmrc,0.26857775,0.37517005,0.1065923
clbhngmy,-0.5149953,-0.36738464,0.14761063
pyxzkihc,-0.6912935,-0.08337379,0.6079197
sfvjtuju,0.33649725,0.13307393,0.20342332
kauqabvd,0.08560729,0.20710799,0.1215007
tckeetin,0.45221052,0.5537794,0.10156891
esxjklwc,-0.93874604,-0.7516265,0.18711954
amdsxylr,-0.3811767,-0.49093446,0.10975775
dalhoxcp,-0.7305732,-0.5656792,0.16489398
jydkrrzg,-0.012322419,0.11642743,0.12874985
krvxknjx,0.706371,0.57576185,0.13060915
tmhgpvir,0.22995016,0.43671843,0.20676827
ecnnkdrw,-0.09234123,-0.20624352,0.113902286
gzgukmom,-0.24903454,-0.35094061,0.101906076
fqihzezn,0.757709,0.6451129,0.112596154
djfnqnnd,0.47838584,0.3352165,0.14316934
mftyxwgh,-0.16213727,-0.057611953,0.10452531
grmxrntq,-0.080272414,0.11835296,0.19862537
pbjgiacf,-0.13198803,0.10638755,0.23837557
ryxgizto,-0.18238863,0.09308305,0.2754717
nprwdxov,-0.5871523,-0.4713547,0.11579761
iyebwglc,-0.17497213,-0.011809565,0.16316256
fegtemge,-0.8601649,-0.9930468,0.13288194
gmaayanr,0.02340371,0.14794102,0.12453731
mspjgrom,-0.676732,-0.53908795,0.13764405
recyzqzt,0.07814267,0.25885606,0.18071339
royfiwbj,0.2953927,0.13130182,0.16409087
jaijbzoh,-0.011832303,0.11068273,0.12251504
eacitkau,-0.8656442,-0.7649613,0.100682914
bjklqojz,0.3187619,0.4617109,0.14294901
lzsxseqg,-0.43423936,-0.32117414,0.11306521
eoowfbzo,0.27529,0.08369201,0.191598
qrbstwcb,0.69689995,0.5531098,0.14379013
amxaaecn,0.11815793,0.24080577,0.122647844
etgdiogm,0.4119821,0.24907127,0.16291082
fuismmgp,0.0009670213,0.12250321,0.121536195
ezeybvxc,-0.34343275,-0.22308722,0.12034553
adlggiei,0.66727054,0.558014,0.109256566
nrkcypmz,-0.1748807,-0.2757849,0.10090421
nwllkyta,-0.4960881,-0.38965186,0.10643622
szkvcxsb,0.20003243,0.38004693,0.1800145
osibides,-0.17561263,-0.27809414,0.102481514
agadnrky,0.3366514,0.44432625,0.10767484
palldvtc,0.0895556,0.21065173,0.12109613
iwxnnflm,0.8174502,0.58584595,0.23160428
rmmmlgrx,-0.72291493,-0.6158994,0.10701555
decuouvz,0.7473426,0.53705484,0.21028775
dbdbmhfs,-0.59455764,-0.45265016,0.14190748
hmbellad,-0.44127783,-0.27869463,0.1625832
rrwfdjck,-0.5671521,-0.45563257,0.111519516
pfrgqnis,0.6851481,0.48708153,0.19806659
dtcpnnap,0.8021433,0.64412034,0.15802294
glfwzupz,0.2911127,0.16819456,0.12291813
qbdektym,0.5631438,0.41030186,0.15284193
glfweihi,-0.3563924,-0.23840421,0.1179882
jequffum,-0.118492365,-0.22454682,0.106054455
qffyatlg,-0.86508757,-0.674057,0.19103056
fokcsgne,0.020031834,-0.08870787,0.108739704
tahlpawa,0.7768514,0.66750765,0.10934377
scokyomp,0.03508382,-0.10899466,0.14407848
tcdfqxsh,0.063781545,-0.046905868,0.11068741
irmaognv,0.15526299,0.042425074,0.11283792
ktuaqnkf,0.58714926,0.44544876,0.1417005
kigcmcch,-0.087262236,-0.19090244,0.103640206
gghidqvl,0.799198,0.65720123,0.14199674
gtimfine,0.7057552,0.55013186,0.15562332
nwqledkv,-0.8239877,-0.711815,0.11217272
ewchcaye,0.14987555,-0.010141611,0.16001716
hmbfeitd,0.84106994,0.7314031,0.109666824
petqxixv,0.40668273,0.552851,0.14616829
rgthqppt,0.9282332,0.75852096,0.16971225
sphfqqvx,0.16300409,0.04685416,0.116149925
tittsxih,0.97232056,0.8507055,0.12161505
pilizzyr,0.21866596,0.111431874,0.10723408
hgdcdjif,0.70410097,0.590202,0.11389899
stauortn,0.8152873,0.7144682,0.10081911
npcfibfd,0.18466423,0.01439327,0.17027096
hnwfbhds,0.23043688,0.110505976,0.1199309
cuywbcsz,-0.036423713,-0.14671755,0.110293835
lmqobdqy,0.88032055,0.76628494,0.11403561
awkiylrh,0.3857997,0.24398455,0.14181516
rmmmlgrx,-0.72291493,-0.6078757,0.11503923
rwhgjixn,0.72390693,0.54565495,0.17825198
iagcvnlz,-0.671041,-0.5541343,0.1169067
rsbgimhz,-0.06880621,-0.17512445,0.10631824
dvkthgwv,-0.35909653,-0.47403336,0.11493683
rzgaorcr,0.7060421,0.60522544,0.10081667
sbyhswsz,-0.45824283,-0.3004143,0.15782854
rqwfofgu,0.6030907,0.36284152,0.24024919
dcvmtsnq,-0.31460306,-0.44349384,0.12889078
orblobpx,0.88486683,0.77447397,0.11039287
hkjnbiwz,-0.6861962,-0.5512369,0.13495928
pbspcuzu,0.82710767,0.6878978,0.13920987
cuhjxrup,0.83283204,0.6401787,0.19265336
gcqoabdu,-0.018791692,0.1071504,0.1259421
oordjooh,-0.75449884,-0.59318197,0.16131687
opjkuatw,0.47261795,0.36246184,0.11015612
jvmflmjv,-0.6657687,-0.5335448,0.1322239
kvkzujfo,0.71366405,0.6033921,0.11027193
qbmwqthf,-0.5245953,-0.4148891,0.10970622
lzwkkequ,0.63725245,0.51678574,0.12046671
mqubpvaz,-0.08675398,-0.20102713,0.114273146
cxazhnhq,-0.1473403,-0.27919978,0.13185948
lsmfjecu,0.034651164,-0.16860461,0.20325577
ofrsvgjs,-0.06868067,-0.17441215,0.10573148
mfonlihi,0.87388533,0.74505556,0.12882978
cevqadsv,0.6599986,0.5307226,0.12927598
